#특별시/광역시/도	시군구	읍면동	선거구	항목	항목값
부산광역시	금정구	구서제1동	구서제1동제1투	투표수	2329
부산광역시	금정구	구서제1동	구서제1동제1투	무효	42
부산광역시	금정구	구서제1동	구서제1동제1투	기권	1858
부산광역시	금정구	구서제2동	구서제2동제7투	선거권자	4516
부산광역시	금정구	구서제2동	구서제2동제7투	투표수	2952
부산광역시	금정구	구서제2동	구서제2동제7투	무효	33
부산광역시	금정구	구서제2동	구서제2동제7투	기권	1564
부산광역시	금정구	남산동	남산동제5투	선거권자	3949
부산광역시	금정구	남산동	남산동제5투	투표수	2082
부산광역시	금정구	남산동	남산동제5투	무효	28
부산광역시	금정구	남산동	남산동제5투	기권	1867
부산광역시	금정구	부곡제3동	부곡제3동제2투	선거권자	2855
부산광역시	금정구	부곡제3동	부곡제3동제2투	투표수	1428
부산광역시	금정구	부곡제3동	부곡제3동제2투	무효	22
부산광역시	금정구	부곡제3동	부곡제3동제2투	기권	1427
부산광역시	금정구	남산동	남산동제7투	선거권자	4309
부산광역시	금정구	남산동	남산동제7투	투표수	2290
부산광역시	금정구	남산동	남산동제7투	무효	29
부산광역시	금정구	남산동	남산동제7투	기권	2019
부산광역시	금정구	부곡제3동	부곡제3동제4투	선거권자	4271
부산광역시	금정구	부곡제3동	부곡제3동제4투	투표수	2664
부산광역시	금정구	부곡제3동	부곡제3동제4투	무효	34
부산광역시	금정구	부곡제3동	부곡제3동제4투	기권	1607
부산광역시	금정구	부곡제4동	부곡제4동제1투	선거권자	3972
부산광역시	금정구	부곡제4동	부곡제4동제1투	투표수	2127
부산광역시	금정구	부곡제4동	부곡제4동제1투	무효	36
부산광역시	금정구	부곡제4동	부곡제4동제1투	기권	1845
부산광역시	금정구	남산동	남산동제2투	선거권자	3752
부산광역시	금정구	남산동	남산동제2투	투표수	1834
부산광역시	금정구	남산동	남산동제2투	무효	21
부산광역시	금정구	남산동	남산동제2투	기권	1918
부산광역시	금정구	구서제1동	구서제1동제4투	선거권자	3598
부산광역시	금정구	구서제1동	구서제1동제4투	투표수	1851
부산광역시	금정구	구서제1동	구서제1동제4투	무효	20
부산광역시	금정구	구서제1동	구서제1동제4투	기권	1747
부산광역시	금정구	구서제2동	구서제2동제2투	선거권자	3836
부산광역시	금정구	구서제2동	구서제2동제2투	투표수	2238
부산광역시	금정구	구서제2동	구서제2동제2투	무효	33
부산광역시	금정구	구서제2동	구서제2동제2투	기권	1598
부산광역시	금정구	남산동	남산동제6투	선거권자	4287
부산광역시	금정구	남산동	남산동제6투	투표수	2218
부산광역시	금정구	남산동	남산동제6투	무효	47
부산광역시	금정구	남산동	남산동제6투	기권	2069
부산광역시	금정구	금사동	금사동제1투	선거권자	3161
부산광역시	금정구	금사동	금사동제1투	투표수	1513
부산광역시	금정구	금사동	금사동제1투	무효	40
부산광역시	금정구	금사동	금사동제1투	기권	1648
부산광역시	금정구	서제2동	서제2동제2투	선거권자	3994
부산광역시	금정구	서제2동	서제2동제2투	투표수	1775
부산광역시	금정구	서제2동	서제2동제2투	무효	42
부산광역시	금정구	서제2동	서제2동제2투	기권	2219
부산광역시	금정구	부곡제2동	부곡제2동제2투	선거권자	3229
부산광역시	금정구	부곡제2동	부곡제2동제2투	투표수	1489
부산광역시	금정구	부곡제2동	부곡제2동제2투	무효	18
부산광역시	금정구	부곡제2동	부곡제2동제2투	기권	1740
부산광역시	금정구	서제3동	서제3동제4투	선거권자	2672
부산광역시	금정구	서제3동	서제3동제4투	투표수	1325
부산광역시	금정구	서제3동	서제3동제4투	무효	23
부산광역시	금정구	서제3동	서제3동제4투	기권	1347
부산광역시	금정구	구서제2동	구서제2동제3투	선거권자	3843
부산광역시	금정구	구서제2동	구서제2동제3투	투표수	2035
부산광역시	금정구	구서제2동	구서제2동제3투	무효	28
부산광역시	금정구	구서제2동	구서제2동제3투	기권	1808
부산광역시	금정구	구서제2동	구서제2동제1투	선거권자	3883
부산광역시	금정구	구서제2동	구서제2동제1투	투표수	1849
부산광역시	금정구	구서제2동	구서제2동제1투	무효	29
부산광역시	금정구	구서제2동	구서제2동제1투	기권	2034
부산광역시	금정구	부곡제2동	부곡제2동제4투	선거권자	4207
부산광역시	금정구	부곡제2동	부곡제2동제4투	투표수	2656
부산광역시	금정구	부곡제2동	부곡제2동제4투	무효	46
부산광역시	금정구	부곡제2동	부곡제2동제4투	기권	1551
부산광역시	금정구	부곡제1동	부곡제1동제1투	선거권자	2657
부산광역시	금정구	부곡제1동	부곡제1동제1투	투표수	1307
부산광역시	금정구	부곡제1동	부곡제1동제1투	무효	31
부산광역시	금정구	부곡제1동	부곡제1동제1투	기권	1350
부산광역시	금정구	장전제2동	장전제2동제2투	선거권자	4356
부산광역시	금정구	장전제2동	장전제2동제2투	투표수	2497
부산광역시	금정구	장전제2동	장전제2동제2투	무효	27
부산광역시	금정구	장전제2동	장전제2동제2투	기권	1859
부산광역시	금정구	부곡제1동	부곡제1동제2투	선거권자	4510
부산광역시	금정구	부곡제1동	부곡제1동제2투	투표수	2217
부산광역시	금정구	부곡제1동	부곡제1동제2투	무효	36
부산광역시	금정구	부곡제1동	부곡제1동제2투	기권	2293
부산광역시	금정구	서제1동	서제1동제2투	선거권자	2509
부산광역시	금정구	서제1동	서제1동제2투	투표수	1156
부산광역시	금정구	서제1동	서제1동제2투	무효	46
부산광역시	금정구	서제1동	서제1동제2투	기권	1353
부산광역시	금정구	청룡노포동	청룡노포동제1투	선거권자	4261
부산광역시	금정구	청룡노포동	청룡노포동제1투	투표수	2405
부산광역시	금정구	청룡노포동	청룡노포동제1투	무효	34
부산광역시	금정구	청룡노포동	청룡노포동제1투	기권	1856
부산광역시	금정구	장전제1동	장전제1동제2투	선거권자	3378
부산광역시	금정구	장전제1동	장전제1동제2투	투표수	1817
부산광역시	금정구	장전제1동	장전제1동제2투	무효	33
부산광역시	금정구	장전제1동	장전제1동제2투	기권	1561
부산광역시	금정구	청룡노포동	청룡노포동제3투	선거권자	977
부산광역시	금정구	청룡노포동	청룡노포동제3투	투표수	489
부산광역시	금정구	청룡노포동	청룡노포동제3투	무효	10
부산광역시	금정구	청룡노포동	청룡노포동제3투	기권	488
부산광역시	금정구	장전제2동	장전제2동제1투	선거권자	4286
부산광역시	금정구	장전제2동	장전제2동제1투	투표수	2115
부산광역시	금정구	장전제2동	장전제2동제1투	무효	44
부산광역시	금정구	장전제2동	장전제2동제1투	기권	2171
부산광역시	금정구	서제3동	서제3동제3투	선거권자	3228
부산광역시	금정구	서제3동	서제3동제3투	투표수	1443
부산광역시	금정구	서제3동	서제3동제3투	무효	26
부산광역시	금정구	서제3동	서제3동제3투	기권	1785
부산광역시	금정구	장전제1동	장전제1동제3투	선거권자	3140
부산광역시	금정구	장전제1동	장전제1동제3투	투표수	1626
부산광역시	금정구	장전제1동	장전제1동제3투	무효	27
부산광역시	금정구	장전제1동	장전제1동제3투	기권	1514
부산광역시	금정구	장전제3동	장전제3동제1투	선거권자	3408
부산광역시	금정구	장전제3동	장전제3동제1투	투표수	1667
부산광역시	금정구	장전제3동	장전제3동제1투	무효	29
부산광역시	금정구	장전제3동	장전제3동제1투	기권	1741
부산광역시	금정구	부곡제4동	부곡제4동제4투	선거권자	3117
부산광역시	금정구	부곡제4동	부곡제4동제4투	투표수	1588
부산광역시	금정구	부곡제4동	부곡제4동제4투	무효	26
부산광역시	금정구	부곡제4동	부곡제4동제4투	기권	1529
부산광역시	금정구	서제3동	서제3동제1투	선거권자	2819
부산광역시	금정구	서제3동	서제3동제1투	투표수	1425
부산광역시	금정구	서제3동	서제3동제1투	무효	39
부산광역시	금정구	서제3동	서제3동제1투	기권	1394
부산광역시	금정구	부곡제3동	부곡제3동제3투	선거권자	4310
부산광역시	금정구	부곡제3동	부곡제3동제3투	투표수	2674
부산광역시	금정구	부곡제3동	부곡제3동제3투	무효	34
부산광역시	금정구	부곡제3동	부곡제3동제3투	기권	1636
부산광역시	금정구	남산동	남산동제4투	선거권자	4228
부산광역시	금정구	남산동	남산동제4투	투표수	2202
부산광역시	금정구	남산동	남산동제4투	무효	48
부산광역시	금정구	남산동	남산동제4투	기권	2026
부산광역시	금정구	장전제1동	장전제1동제1투	선거권자	3462
부산광역시	금정구	장전제1동	장전제1동제1투	투표수	1748
부산광역시	금정구	장전제1동	장전제1동제1투	무효	36
부산광역시	금정구	장전제1동	장전제1동제1투	기권	1714
부산광역시	금정구	부곡제4동	부곡제4동제3투	선거권자	3088
부산광역시	금정구	부곡제4동	부곡제4동제3투	투표수	1473
부산광역시	금정구	부곡제4동	부곡제4동제3투	무효	50
부산광역시	금정구	부곡제4동	부곡제4동제3투	기권	1615
부산광역시	금정구	구서제2동	구서제2동제6투	선거권자	3993
부산광역시	금정구	구서제2동	구서제2동제6투	투표수	2694
부산광역시	금정구	구서제2동	구서제2동제6투	무효	22
부산광역시	금정구	구서제2동	구서제2동제6투	기권	1299
부산광역시	금정구	선두구동	선두구동투표소	선거권자	2466
부산광역시	금정구	선두구동	선두구동투표소	투표수	1337
부산광역시	금정구	선두구동	선두구동투표소	무효	60
부산광역시	금정구	선두구동	선두구동투표소	기권	1129
부산광역시	금정구	부곡제3동	부곡제3동제1투	선거권자	3044
부산광역시	금정구	부곡제3동	부곡제3동제1투	투표수	1563
부산광역시	금정구	부곡제3동	부곡제3동제1투	무효	16
부산광역시	금정구	부곡제3동	부곡제3동제1투	기권	1481
부산광역시	금정구	남산동	남산동제3투	선거권자	3968
부산광역시	금정구	남산동	남산동제3투	투표수	2161
부산광역시	금정구	남산동	남산동제3투	무효	35
부산광역시	금정구	남산동	남산동제3투	기권	1807
부산광역시	금정구	부곡제4동	부곡제4동제2투	선거권자	3278
부산광역시	금정구	부곡제4동	부곡제4동제2투	투표수	1779
부산광역시	금정구	부곡제4동	부곡제4동제2투	무효	62
부산광역시	금정구	부곡제4동	부곡제4동제2투	기권	1499
부산광역시	금정구	구서제1동	구서제1동제2투	선거권자	4460
부산광역시	금정구	구서제1동	구서제1동제2투	투표수	2298
부산광역시	금정구	구서제1동	구서제1동제2투	무효	58
부산광역시	금정구	구서제1동	구서제1동제2투	기권	2162
부산광역시	금정구	금성동	금성동투표소	선거권자	1012
부산광역시	금정구	금성동	금성동투표소	투표수	672
부산광역시	금정구	금성동	금성동투표소	무효	21
부산광역시	금정구	금성동	금성동투표소	기권	340
부산광역시	금정구	구서제1동	구서제1동제3투	선거권자	3329
부산광역시	금정구	구서제1동	구서제1동제3투	투표수	2080
부산광역시	금정구	구서제1동	구서제1동제3투	무효	21
부산광역시	금정구	구서제1동	구서제1동제3투	기권	1249
부산광역시	금정구	남산동	남산동제1투	선거권자	3538
부산광역시	금정구	남산동	남산동제1투	투표수	1818
부산광역시	금정구	남산동	남산동제1투	무효	36
부산광역시	금정구	남산동	남산동제1투	기권	1720
부산광역시	금정구	부곡제1동	부곡제1동제3투	선거권자	2390
부산광역시	금정구	부곡제1동	부곡제1동제3투	투표수	1283
